BIRTHDATE;FIRSTNAME;ID;SEX
1986-01-11;Яна;5319;FEMALE
2013-12-20;Александра;5320;FEMALE
1939-08-22;Лариса;5321;FEMALE
1962-04-10;Филипп;5322;MALE
1988-04-01;Ева;5323;FEMALE
2015-12-22;Светлана;5324;FEMALE
1941-08-13;Наталья;5325;FEMALE
1964-04-13;Захар;5326;MALE
1990-04-03;Адель;5327;MALE
2000-09-01;Нина;5328;FEMALE
1926-09-03;Макар;5329;MALE
1949-05-20;Анжелика;5330;FEMALE
1975-01-10;Елизавета;5331;FEMALE
2002-09-03;Екатерина;5332;FEMALE
1928-09-22;Снежана;5333;FEMALE
1951-05-22;Рустам;5334;MALE
1977-01-13;Стефания;5335;FEMALE
2004-09-06;Любовь;5336;FEMALE
1930-09-24;Ясмина;5337;FEMALE
1953-05-13;Данил;5338;MALE
1979-01-15;Всеволод;5339;MALE
2007-01-24;Роман;5340;MALE
1932-09-27;Галина;5341;FEMALE
1956-05-15;Зарина;5342;FEMALE
1981-01-06;Марк;5343;MALE
1926-12-10;Семен;5344;MALE
1952-12-13;Виталина;5345;FEMALE
1975-08-01;Арсений;5346;MALE
2001-04-20;Дмитрий;5347;MALE
1929-12-13;Ринат;5348;MALE
1954-12-03;Глеб;5349;MALE
1978-08-04;Эльвира;5350;FEMALE
2003-04-22;Артём;5351;MALE
1931-12-15;Виталий;5352;MALE
1956-12-06;Тамерлан;5353;MALE
1980-08-22;Алиса;5354;FEMALE
2005-04-25;Лилия;5355;FEMALE
1933-12-18;Мирослава;5356;FEMALE
1959-12-08;Юрий;5357;MALE
1982-08-25;Павел;5358;MALE
2008-04-15;Юлия;5359;FEMALE
2018-12-25;Савва;5360;MALE
1943-08-15;Амина;5361;FEMALE
1967-04-03;Людмила;5362;FEMALE
1992-04-06;Артур;5363;MALE
2020-12-15;Николай;5364;MALE
1945-08-18;Петр;5365;MALE
1969-04-06;Дарья;5366;FEMALE
1994-04-24;Евгения;5367;FEMALE
1922-12-17;Лиана;5368;FEMALE
1948-08-08;Владимир;5369;MALE
1971-08-08;Альбина;5370;FEMALE
1997-04-27;Ариана;5371;FEMALE
1924-12-20;Самира;5372;FEMALE
1950-08-11;Марьяна;5373;FEMALE
1973-08-27;Леонид;5374;MALE
1999-04-01;Дамир;5375;MALE
2003-01-04;Стефания;5376;FEMALE
1929-08-07;Илья;5377;MALE
1952-05-23;Таисия;5378;FEMALE
1978-05-14;Тамара;5379;FEMALE
2005-12-07;Александра;5380;FEMALE
1931-08-26;Лариса;5381;FEMALE
1954-08-26;Филипп;5382;MALE
1980-04-16;Ева;5383;FEMALE
2008-12-09;Марина;5384;FEMALE
1933-08-28;Татьяна;5385;FEMALE
1957-08-28;Яромир;5386;MALE
1982-04-19;Роберт;5387;MALE
2010-12-12;Савва;5388;MALE
1935-08-02;Милана;5389;FEMALE
1959-08-19;Людмила;5390;FEMALE
1984-04-09;Артур;5391;MALE
1994-01-19;Ирина;5392;FEMALE
2020-09-09;Элина;5393;FEMALE
1943-05-25;Рустам;5394;MALE
1969-01-28;Ярослава;5395;FEMALE
1997-01-09;Любовь;5396;FEMALE
1922-09-12;Ясмина;5397;FEMALE
1946-05-28;Данил;5398;MALE
1971-01-18;Всеволод;5399;MALE
1999-01-12;Валерий;5400;MALE
1924-09-02;Мирослава;5401;FEMALE
1948-05-02;Зарина;5402;FEMALE
1973-05-21;Руслан;5403;MALE
2001-01-14;Денис;5404;MALE
1927-09-05;Сергей;5405;MALE
1950-05-21;Ника;5406;FEMALE
1976-05-23;Нелли;5407;FEMALE
2021-04-28;Рамиль;5408;MALE
1946-12-19;Кира;5409;FEMALE
1970-08-19;Эльвира;5410;FEMALE
1995-04-10;Алексей;5411;MALE
1923-04-03;Ростислав;5412;MALE
1949-12-21;Тамерлан;5413;MALE
1972-08-09;Виолетта;5414;FEMALE
1998-04-28;Лилия;5415;FEMALE
1925-04-21;Вера;5416;FEMALE
1951-12-12;Марсель;5417;MALE
1974-08-12;Павел;5418;MALE
2000-04-02;Ольга;5419;FEMALE
1927-04-24;Мария;5420;FEMALE
1953-12-14;Оксана;5421;FEMALE
1976-08-14;Эмиль;5422;MALE
2002-08-05;Иван;5423;MALE
2012-12-02;Антон;5424;MALE
1938-12-21;Даниэль;5425;MALE
1961-08-21;Дарья;5426;FEMALE
1987-04-12;Надежда;5427;FEMALE
2014-12-05;Алёна;5428;FEMALE
1940-12-23;Владимир;5429;MALE
1963-08-24;Альбина;5430;FEMALE
1989-04-14;Ариана;5431;FEMALE
2016-12-07;Владислава;5432;FEMALE
1942-12-26;Наталия;5433;FEMALE
1965-08-14;Леонид;5434;MALE
1991-04-05;Милена;5435;FEMALE
2019-04-26;Аделина;5436;FEMALE
1944-12-16;Виталина;5437;FEMALE
1968-08-16;Арсений;5438;MALE
1993-04-07;Анатолий;5439;MALE
1938-03-12;Стефания;5440;FEMALE
1964-11-14;Эмилия;5441;FEMALE
1987-11-03;Лев;5442;MALE
2013-07-21;Ярослав;5443;MALE
1941-03-14;Игорь;5444;MALE
1966-03-05;Лариса;5445;FEMALE
1990-11-05;Филипп;5446;MALE
2015-07-24;Влад;5447;MALE
1943-03-17;Мирослав;5448;MALE
1968-03-07;Роман;5449;MALE
1992-11-24;Есения;5450;FEMALE
2017-07-26;Роберт;5451;MALE
1945-03-07;Савва;5452;MALE
1971-03-10;Борис;5453;MALE
1994-11-26;Анастасия;5454;FEMALE
2020-07-17;Олеся;5455;FEMALE
1930-04-26;Артём;5456;MALE
1955-12-17;Каролина;5457;FEMALE
1979-08-05;Олег;5458;MALE
2004-08-23;Марат;5459;MALE
1932-03-16;Федор;5460;MALE
1957-11-07;Вячеслав;5461;MALE
1981-07-07;Маргарита;5462;FEMALE
2006-07-26;Владислав;5463;MALE
1934-03-19;Матвей;5464;MALE
1960-11-10;Георгий;5465;MALE
1983-11-10;Зарина;5466;FEMALE
2009-07-28;София;5467;FEMALE
1936-03-21;Амелия;5468;FEMALE
1962-11-12;Сергей;5469;MALE
1985-11-28;Богдан;5470;MALE
2011-07-19;Нелли;5471;FEMALE
1956-07-08;Рамиль;5472;MALE
1982-03-26;Николай;5473;MALE
2005-11-14;Эльвира;5474;FEMALE
1931-11-17;Валентина;5475;FEMALE
1958-06-26;Элина;5476;FEMALE
1984-02-01;Тамерлан;5477;MALE
2007-11-17;Тимофей;5478;MALE
1933-10-07;Лилия;5479;FEMALE
1960-06-28;Эльмира;5480;FEMALE
1986-02-19;Дарина;5481;FEMALE
2009-10-19;Амир;5482;MALE
1935-10-10;Никита;5483;MALE
1963-06-03;Максим;5484;MALE
1988-02-22;Антонина;5485;FEMALE
2012-02-10;Эмиль;5486;MALE
1937-10-12;Валерий;5487;MALE
1947-07-10;Яна;5488;FEMALE
1973-03-28;Евгений;5489;MALE
1996-11-28;Андрей;5490;MALE
1922-07-19;Мадина;5491;FEMALE
1949-07-12;Лиана;5492;FEMALE
1975-03-03;Ульяна;5493;FEMALE
1998-11-19;Станислав;5494;MALE
1924-07-22;Арсен;5495;MALE
1952-07-03;Вадим;5496;MALE
1977-03-05;Наталия;5497;FEMALE
2001-11-21;Михаил;5498;MALE
1926-07-12;Мирон;5499;MALE
1954-07-05;Семен;5500;MALE
1979-03-24;Тимур;5501;MALE
2003-11-24;Виктория;5502;FEMALE
1928-07-14;Дмитрий;5503;MALE
1933-07-02;Владислав;5504;MALE
1958-03-20;Лариса;5505;FEMALE
1982-11-08;Радмир;5506;MALE
2007-07-11;Данил;5507;MALE
1935-07-20;Мирослав;5508;MALE
1961-03-23;Роман;5509;MALE
1984-11-11;Есения;5510;FEMALE
2010-07-01;Роберт;5511;MALE
1937-07-23;Назар;5512;MALE
1963-03-13;Борис;5513;MALE
1986-11-13;Галина;5514;FEMALE
2012-07-04;Василиса;5515;FEMALE
1939-07-25;Яна;5516;FEMALE
1965-03-16;Даниэль;5517;MALE
1988-11-04;Андрей;5518;MALE
2014-11-06;Мадина;5519;FEMALE
1924-03-04;Василий;5520;MALE
1950-03-22;Святогор;5521;MALE
1973-11-23;Ангелина;5522;FEMALE
1999-07-13;Тимофей;5523;MALE
1926-03-06;Матвей;5524;MALE
1952-03-25;Георгий;5525;MALE
1975-11-13;Зарина;5526;FEMALE
2001-07-16;София;5527;FEMALE
1928-03-25;Елизавета;5528;FEMALE
1954-03-27;Сергей;5529;MALE
1977-11-15;Юрий;5530;MALE
2003-07-06;Анжелика;5531;FEMALE
1931-03-27;Стефания;5532;FEMALE
1956-03-18;Эмилия;5533;FEMALE
1980-11-18;Лев;5534;MALE
2005-07-09;Ярослав;5535;MALE
1950-06-13;Евгения;5536;FEMALE
1976-02-04;Альберт;5537;MALE
1999-02-04;Даниил;5538;MALE
1925-10-23;Альбина;5539;FEMALE
1953-06-16;Вера;5540;FEMALE
1978-06-06;Дарина;5541;FEMALE
2002-02-07;Павел;5542;MALE
1927-10-25;Никита;5543;MALE
1955-06-18;Дмитрий;5544;MALE
1980-06-09;Аделина;5545;FEMALE
2004-02-25;Артемий;5546;MALE
1929-10-16;Одиссей;5547;MALE
1957-06-09;Григорий;5548;MALE
1983-06-27;Ринат;5549;MALE
2006-02-27;Софья;5550;FEMALE
1932-10-18;Марат;5551;MALE
1942-07-27;Мелания;5552;FEMALE
1967-03-18;Александра;5553;FEMALE
1991-11-06;Данила;5554;MALE
2016-11-25;Филипп;5555;MALE
1944-07-18;Адель;5556;MALE
1969-03-09;Наталия;5557;FEMALE
1993-11-09;Михаил;5558;MALE
2018-11-27;Мирон;5559;MALE
1946-07-20;Артур;5560;MALE
1972-03-11;Константин;5561;MALE
1995-11-11;Наталья;5562;FEMALE
2021-11-02;Александр;5563;MALE
1948-07-23;Рамиль;5564;MALE
1974-03-13;Николай;5565;MALE
1997-03-02;Эльвира;5566;FEMALE
1923-11-20;Алина;5567;FEMALE
1968-10-09;Владислав;5568;MALE
1994-06-28;Илья;5569;MALE
2017-02-16;Снежана;5570;FEMALE
1943-02-06;Игнат;5571;MALE
1970-10-28;Мирослав;5572;MALE
1996-06-18;Роман;5573;MALE
2019-02-18;Есения;5574;FEMALE
1945-02-09;Ева;5575;FEMALE
1972-10-02;Марина;5576;FEMALE
1998-06-21;Амелия;5577;FEMALE
2021-02-21;Яромир;5578;MALE
1947-02-11;Василиса;5579;FEMALE
1975-10-04;Яна;5580;FEMALE
2000-06-23;Милана;5581;FEMALE
1924-02-11;Платон;5582;MALE
1949-02-14;Тихон;5583;MALE
1959-06-11;Василий;5584;MALE
1985-06-02;Виталий;5585;MALE
2008-02-02;Майя;5586;FEMALE
1934-10-21;Алиса;5587;FEMALE
1961-10-14;Юлия;5588;FEMALE
1987-06-04;Святогор;5589;MALE
2010-02-20;Айдар;5590;MALE
1936-10-11;Лидия;5591;FEMALE
1964-10-04;Агата;5592;FEMALE
1989-06-23;Мария;5593;FEMALE
2013-02-23;Юрий;5594;MALE
1938-10-14;Эмиль;5595;MALE
1966-10-07;Денис;5596;MALE
1991-06-25;Эмилия;5597;FEMALE
2015-02-25;Самир;5598;MALE
1940-10-16;Ярослав;5599;MALE
1986-09-21;Евгения;5600;FEMALE
2011-09-11;Лиана;5601;FEMALE
1935-05-12;Даниил;5602;MALE
1960-01-02;Алексей;5603;MALE
1988-09-23;Ростислав;5604;MALE
2013-09-14;Дарина;5605;FEMALE
1937-05-02;Виолетта;5606;FEMALE
1962-01-05;Никита;5607;MALE
1990-01-14;Дмитрий;5608;MALE
2016-09-16;Марсель;5609;MALE
1939-05-04;Кристина;5610;FEMALE
1965-01-23;Инна;5611;FEMALE
1992-01-16;Нина;5612;FEMALE
2018-09-07;Макар;5613;MALE
1941-05-07;Софья;5614;FEMALE
1967-01-26;Елизавета;5615;FEMALE
1977-09-23;Влад;5616;MALE
2002-05-26;Регина;5617;FEMALE
1926-06-14;Камилла;5618;FEMALE
1951-01-04;Виктор;5619;MALE
1979-09-25;Вадим;5620;MALE
2005-05-16;Гордей;5621;MALE
1928-05-16;Полина;5622;FEMALE
1954-01-07;Милена;5623;FEMALE
1981-09-28;Владислава;5624;FEMALE
2007-05-18;Константин;5625;MALE
1930-05-07;Эвелина;5626;FEMALE
1956-01-09;Анастасия;5627;FEMALE
1983-09-18;Наташа;5628;FEMALE
2009-09-21;Виталина;5629;FEMALE
1932-05-09;Эдуард;5630;MALE
1958-01-28;Валентина;5631;FEMALE
1974-09-25;Камилла;5632;FEMALE
1999-05-16;Юлиана;5633;FEMALE
1923-01-04;Антон;5634;MALE
1948-09-07;Даниэль;5635;MALE
1976-09-16;Кирилл;5636;MALE
2001-05-18;Милена;5637;FEMALE
1925-01-07;Влад;5638;MALE
1950-09-25;Игорь;5639;MALE
1978-09-18;Егор;5640;MALE
2004-05-09;Александр;5641;MALE
1927-01-09;Владислава;5642;FEMALE
1952-09-28;Гордей;5643;MALE
1980-09-21;Борис;5644;MALE
2006-05-11;Алексей;5645;MALE
1929-01-28;Олеся;5646;FEMALE
1955-01-02;Светлана;5647;FEMALE
1965-05-28;Снежана;5648;FEMALE
1990-05-18;Маргарита;5649;FEMALE
2014-01-18;Герман;5650;MALE
1939-09-09;Демид;5651;MALE
1967-05-02;Вячеслав;5652;MALE
1993-05-21;Алия;5653;FEMALE
2016-01-09;Валерия;5654;FEMALE
1941-09-11;Федор;5655;MALE
1969-05-20;Давид;5656;MALE
1995-05-23;Богдан;5657;MALE
2018-01-11;Амалия;5658;FEMALE
1944-09-02;Татьяна;5659;FEMALE
1971-09-23;Елена;5660;FEMALE
1997-05-14;Тихон;5661;MALE
2020-01-14;Нелли;5662;FEMALE
1946-09-04;Амелия;5663;FEMALE
1991-08-09;Рустам;5664;MALE
2017-04-28;Тимофей;5665;MALE
1940-04-28;Нина;5666;FEMALE
1966-12-18;Каролина;5667;FEMALE
1993-08-12;Василина;5668;FEMALE
2019-08-02;Всеволод;5669;MALE
1942-04-18;Василий;5670;MALE
1968-12-21;Элина;5671;FEMALE
1996-08-02;Карина;5672;FEMALE
2021-08-05;Анжелика;5673;FEMALE
1945-04-21;Матвей;5674;MALE
1970-12-11;Святогор;5675;MALE
1998-08-04;Ильдар;5676;MALE
1923-08-23;Диана;5677;FEMALE
1947-04-23;Валерий;5678;MALE
1972-12-14;Максим;5679;MALE
1982-09-11;Вероника;5680;FEMALE
2008-05-14;Станислав;5681;MALE
1931-01-02;Рамиль;5682;MALE
1957-01-21;Кира;5683;FEMALE
1985-08-14;Ульяна;5684;FEMALE
2010-04-04;Ольга;5685;FEMALE
1934-01-04;Елисей;5686;MALE
1959-12-23;Альберт;5687;MALE
1987-08-16;Артемий;5688;MALE
2012-04-07;Инна;5689;FEMALE
1936-04-23;Дамир;5690;MALE
1961-12-26;Степан;5691;MALE
1989-08-07;Тимур;5692;MALE
2015-04-09;Марат;5693;MALE
1938-04-25;Анна;5694;FEMALE
1963-12-16;Семен;5695;MALE
2009-12-05;Данила;5696;MALE
1934-08-23;Надежда;5697;FEMALE
1958-04-12;Антон;5698;MALE
1983-04-02;Евгений;5699;MALE
2011-12-23;Кирилл;5700;MALE
1937-07-14;Мирон;5701;MALE
1960-04-14;Мелания;5702;FEMALE
1985-04-05;Даниэль;5703;MALE
2013-11-26;Леонид;5704;MALE
1939-07-16;Александр;5705;MALE
1962-03-17;Алёна;5706;FEMALE
1988-03-07;Наталия;5707;FEMALE
2015-11-28;Амина;5708;FEMALE
1941-07-19;Анатолий;5709;MALE
1964-07-07;Адель;5710;MALE
1990-03-26;Светлана;5711;FEMALE
2000-12-07;Радмир;5712;MALE
1926-08-26;Игнат;5713;MALE
1949-04-26;Ксения;5714;FEMALE
1974-12-16;Демид;5715;MALE
2002-12-09;Вячеслав;5716;MALE
1928-08-28;Савелий;5717;MALE
1951-04-16;Валерия;5718;FEMALE
1977-12-07;Екатерина;5719;FEMALE
2004-12-28;Жанна;5720;FEMALE
1930-08-18;Богдан;5721;MALE
1953-04-19;Мирослав;5722;MALE
1979-12-09;Татьяна;5723;FEMALE
2007-12-02;Галина;5724;FEMALE
1932-08-21;Мадина;5725;FEMALE
1956-04-21;Марк;5726;MALE
1981-12-12;Святослав;5727;MALE
1926-11-17;Майя;5728;FEMALE
1952-11-07;Ярослава;5729;FEMALE
1975-07-07;Григорий;5730;MALE
2001-03-26;Оксана;5731;FEMALE
1929-03-19;Ангелина;5732;FEMALE
1954-11-10;Лидия;5733;FEMALE
1978-07-26;Артём;5734;MALE
2003-03-16;Виталий;5735;MALE
1931-03-09;Айдар;5736;MALE
1956-11-12;София;5737;FEMALE
1980-07-28;Любовь;5738;FEMALE
2005-03-19;Святогор;5739;MALE
1933-03-12;Ильдар;5740;MALE
1959-11-03;Назар;5741;MALE
1982-07-03;Агата;5742;FEMALE
2007-03-21;Мирослава;5743;FEMALE
2018-11-19;Вероника;5744;FEMALE
1943-07-09;Алина;5745;FEMALE
1967-07-09;Рамиль;5746;MALE
1992-03-28;Ян;5747;MALE
2020-11-21;Петр;5748;MALE
1945-07-12;Ольга;5749;FEMALE
1969-07-12;Елисей;5750;MALE
1994-03-03;Альберт;5751;MALE
1922-11-24;Павел;5752;MALE
1948-11-14;Одиссей;5753;MALE
1971-07-02;Эльмира;5754;FEMALE
1996-03-21;Степан;5755;MALE
1924-11-14;Варвара;5756;FEMALE
1950-11-05;Иван;5757;MALE
1973-07-05;Анна;5758;FEMALE
1999-03-23;Самира;5759;FEMALE
2003-11-11;Кирилл;5760;MALE
1929-07-01;Захар;5761;MALE
1952-08-01;Мелания;5762;FEMALE
1978-04-20;Игорь;5763;MALE
2005-11-13;Леонид;5764;MALE
1931-11-04;Александр;5765;MALE
1954-07-20;Ева;5766;FEMALE
1980-03-22;Амалия;5767;FEMALE
2008-11-03;Амина;5768;FEMALE
1933-11-06;Платон;5769;MALE
1957-07-22;Артур;5770;MALE
1982-03-13;Светлана;5771;FEMALE
2010-11-06;Вероника;5772;FEMALE
1935-11-25;Альбина;5773;FEMALE
1959-07-25;Тихон;5774;MALE
1984-03-15;Савва;5775;MALE
1994-12-13;Вячеслав;5776;MALE
2020-08-03;Айдар;5777;MALE
1943-04-03;Валерия;5778;FEMALE
1969-04-22;Екатерина;5779;FEMALE
1997-12-15;Жанна;5780;FEMALE
1922-08-06;Богдан;5781;MALE
1946-04-06;Всеволод;5782;MALE
1971-04-25;Юлия;5783;FEMALE
1999-12-18;Елена;5784;FEMALE
1924-08-08;Ника;5785;FEMALE
1948-04-24;Марк;5786;MALE
1973-04-15;Святослав;5787;MALE
2001-12-08;Данила;5788;MALE
1927-08-27;Надежда;5789;FEMALE
1950-08-27;Ярослав;5790;MALE
1976-04-17;Денис;5791;MALE
2021-03-22;Ангелина;5792;FEMALE
1946-11-25;Виолетта;5793;FEMALE
1970-07-13;Артём;5794;MALE
1995-07-04;Виталий;5795;MALE
1923-03-25;Юрий;5796;MALE
1949-11-15;София;5797;FEMALE
1972-07-16;Ольга;5798;FEMALE
1998-07-06;Ростислав;5799;MALE
1925-03-27;Ильдар;5800;MALE
1951-11-18;Олег;5801;MALE
1974-07-06;Агата;5802;FEMALE
2000-07-09;Мирослава;5803;FEMALE
1927-03-18;Таисия;5804;FEMALE
1953-11-20;Игнат;5805;MALE
1976-07-08;Елизавета;5806;FEMALE
2002-07-27;Нина;5807;FEMALE
2012-11-08;Петр;5808;MALE
1938-11-27;Полина;5809;FEMALE
1961-07-15;Елисей;5810;MALE
1987-03-18;Альберт;5811;MALE
2014-03-27;Артемий;5812;MALE
1940-11-02;Одиссей;5813;MALE
1963-07-18;Ариана;5814;FEMALE
1989-03-08;Вадим;5815;MALE
2016-03-01;Тимур;5816;MALE
1942-11-20;Арсений;5817;MALE
1965-07-20;Анна;5818;FEMALE
1991-03-11;Самира;5819;FEMALE
2019-03-04;Майя;5820;FEMALE
1944-11-22;Тимофей;5821;MALE
1968-07-11;Анатолий;5822;MALE
1993-03-13;Наташа;5823;FEMALE
1938-02-18;Арина;5824;FEMALE
1964-02-09;Филипп;5825;MALE
1987-10-09;Мелания;5826;FEMALE
2013-06-27;Регина;5827;FEMALE
1941-02-20;Лариса;5828;FEMALE
1966-02-11;Анастасия;5829;FEMALE
1990-10-27;Савелий;5830;MALE
2015-06-18;Александра;5831;FEMALE
1943-06-11;Наталья;5832;FEMALE
1968-02-02;Людмила;5833;FEMALE
1992-10-02;Адель;5834;MALE
2017-06-20;Константин;5835;MALE
1945-06-13;Евгений;5836;MALE
1971-02-04;Алина;5837;FEMALE
1994-10-04;Олеся;5838;FEMALE
2020-06-23;Савва;5839;MALE
1930-03-20;Злата;5840;FEMALE
1955-10-11;Маргарита;5841;FEMALE
1979-11-11;Герман;5842;MALE
2004-07-02;Екатерина;5843;FEMALE
1932-02-23;Ясмина;5844;FEMALE
1957-10-13;Алия;5845;FEMALE
1981-10-01;Всеволод;5846;MALE
2006-06-04;Федор;5847;MALE
1934-02-13;Давид;5848;MALE
1960-02-16;Ника;5849;FEMALE
1983-10-04;Марина;5850;FEMALE
2009-06-22;Святослав;5851;MALE
1936-02-16;Сергей;5852;MALE
1962-02-06;Виктор;5853;MALE
1985-10-06;Нелли;5854;FEMALE
2011-06-25;Ксения;5855;FEMALE
1956-06-02;Глеб;5856;MALE
1982-02-20;Алиса;5857;FEMALE
2005-10-20;Ирина;5858;FEMALE
1931-10-11;Ринат;5859;MALE
1958-05-04;Тамерлан;5860;MALE
1984-01-23;Руслан;5861;MALE
2007-01-23;Лилия;5862;FEMALE
1933-09-14;Эльмира;5863;FEMALE
1960-05-07;Карина;5864;FEMALE
1986-01-25;Эмиль;5865;MALE
2009-01-13;Юлия;5866;FEMALE
1935-09-04;Мирослава;5867;FEMALE
1963-05-25;Оксана;5868;FEMALE
1988-01-16;Диана;5869;FEMALE
2012-01-16;Иван;5870;MALE
1937-09-06;Мария;5871;FEMALE
1947-06-16;Петр;5872;MALE
1973-02-06;Станислав;5873;MALE
1996-10-23;Евгения;5874;FEMALE
1922-06-13;Кира;5875;FEMALE
1949-06-06;Ульяна;5876;FEMALE
1975-02-25;Одиссей;5877;MALE
1998-10-25;Ариана;5878;FEMALE
1924-10-16;Алёна;5879;FEMALE
1952-06-09;Марьяна;5880;FEMALE
1977-02-27;Виктория;5881;FEMALE
2001-10-28;Дамир;5882;MALE
1926-10-18;Самира;5883;FEMALE
1954-06-11;Виталина;5884;FEMALE
1979-02-02;Ярослава;5885;FEMALE
2003-10-18;Анатолий;5886;MALE
1928-10-09;Семен;5887;MALE
1933-06-24;Лариса;5888;FEMALE
1958-02-14;Жанна;5889;FEMALE
1982-10-15;Савелий;5890;MALE
2007-06-05;Амалия;5891;FEMALE
1935-06-26;Наталья;5892;FEMALE
1961-02-17;Людмила;5893;FEMALE
1984-10-17;Роберт;5894;MALE
2010-10-08;Марк;5895;MALE
1937-06-01;Евгений;5896;MALE
1963-02-19;Дарья;5897;FEMALE
1986-10-07;Мадина;5898;FEMALE
2012-10-26;Савва;5899;MALE
1939-06-19;Петр;5900;MALE
1965-02-22;Михаил;5901;MALE
1988-10-10;Надежда;5902;FEMALE
2014-10-01;Яна;5903;FEMALE
1924-02-10;Ясмина;5904;FEMALE
1950-02-01;Карина;5905;FEMALE
1973-10-17;Всеволод;5906;MALE
1999-06-07;Федор;5907;MALE
1926-06-28;Давид;5908;MALE
1952-02-19;Ника;5909;FEMALE
1975-10-19;София;5910;FEMALE
2001-06-10;Валерий;5911;MALE
1928-06-03;Демид;5912;MALE
1954-02-21;Лев;5913;MALE
1977-10-22;Нелли;5914;FEMALE
2003-06-12;Ксения;5915;FEMALE
1931-06-05;Арина;5916;FEMALE
1956-02-24;Филипп;5917;MALE
1980-10-12;Тамара;5918;FEMALE
2005-06-03;Стефания;5919;FEMALE
1950-05-19;Тамерлан;5920;MALE
1976-05-10;Павел;5921;MALE
1999-01-26;Лилия;5922;FEMALE
1925-09-01;Эльмира;5923;FEMALE
1953-05-10;Антонина;5924;FEMALE
1978-05-13;Эмиль;5925;MALE
2002-01-01;Инна;5926;FEMALE
1927-09-19;Вера;5927;FEMALE
1955-05-12;Оксана;5928;FEMALE
1980-05-03;Майя;5929;FEMALE
2004-01-03;Иван;5930;MALE
1929-09-22;Мария;5931;FEMALE
1957-09-15;Снежана;5932;FEMALE
1983-05-05;Маргарита;5933;FEMALE
2006-01-22;Марат;5934;MALE
1932-09-24;Артём;5935;MALE
1942-06-22;Ульяна;5936;FEMALE
1967-02-12;Леонид;5937;MALE
1991-02-12;Ариана;5938;FEMALE
2016-10-03;Алёна;5939;FEMALE
1944-06-24;Варвара;5940;FEMALE
1969-02-15;Виктория;5941;FEMALE
1993-02-03;Мирон;5942;MALE
2018-10-05;Владислава;5943;FEMALE
1946-06-15;Виталина;5944;FEMALE
1972-02-17;Эльвира;5945;FEMALE
1995-02-05;Анатолий;5946;MALE
2021-10-24;Семен;5947;MALE
1948-06-17;Глеб;5948;MALE
1974-06-08;Виолетта;5949;FEMALE
1997-02-08;Алина;5950;FEMALE
1923-10-26;Елисей;5951;MALE
1968-09-03;Лариса;5952;FEMALE
1994-05-22;Есения;5953;FEMALE
2017-01-22;Савелий;5954;MALE
1943-01-13;Игорь;5955;MALE
1970-09-06;Егор;5956;MALE
1996-05-24;Людмила;5957;FEMALE
2019-01-12;Алия;5958;FEMALE
1945-01-15;Мирослав;5959;MALE
1972-09-08;Борис;5960;MALE
1998-05-27;Андрей;5961;MALE
2021-05-15;Олеся;5962;FEMALE
1947-01-05;Влада;5963;FEMALE
1975-09-27;Алла;5964;FEMALE
2000-05-17;Станислав;5965;MALE
1924-05-17;Тихон;5966;MALE
1949-01-08;Яна;5967;FEMALE
1959-09-05;Святогор;5968;MALE
1985-05-08;Зарина;5969;FEMALE
2008-01-24;Валерия;5970;FEMALE
1934-09-15;Федор;5971;MALE
1961-09-08;Давид;5972;MALE
1987-05-26;Богдан;5973;MALE
2010-01-27;София;5974;FEMALE
1936-09-17;Юлия;5975;FEMALE
1964-09-10;Елена;5976;FEMALE
1989-05-01;Лев;5977;MALE
2013-01-17;Нелли;5978;FEMALE
1938-01-20;Ксения;5979;FEMALE
1966-09-01;Камилла;5980;FEMALE
1991-05-03;Юлиана;5981;FEMALE
2015-01-19;Ярослав;5982;MALE
1940-01-10;Стефания;5983;FEMALE
1986-12-27;Василина;5984;FEMALE
2011-08-17;Амир;5985;MALE
1935-04-06;Василий;5986;MALE
1960-12-24;Элина;5987;FEMALE
1988-12-17;Карина;5988;FEMALE
2013-08-08;Анжелика;5989;FEMALE
1937-04-08;Никита;5990;MALE
1962-12-27;Дамир;5991;MALE
1990-12-20;Ильдар;5992;MALE
2016-08-10;Софья;5993;FEMALE
1939-04-11;Валерий;5994;MALE
1965-12-01;Максим;5995;MALE
1992-12-22;Радмир;5996;MALE
2018-08-13;Игнат;5997;MALE
1941-04-01;Ярослава;5998;FEMALE
1967-04-20;Григорий;5999;MALE
1977-08-01;Ульяна;6000;FEMALE
2002-08-20;Полина;6001;FEMALE
1926-05-20;Арсен;6002;MALE
1951-12-10;Альберт;6003;MALE
1979-08-03;Артемий;6004;MALE
2005-08-22;Виктория;6005;FEMALE
1928-04-10;Мирон;6006;MALE
1954-12-01;Адель;6007;MALE
1981-08-22;Тимур;6008;MALE
2007-08-13;Эдуард;6009;MALE
1930-04-13;Анна;6010;FEMALE
1956-12-03;Семен;6011;MALE
1983-08-24;Глеб;6012;MALE
2009-08-15;Тимофей;6013;MALE
1932-04-15;Алина;6014;FEMALE
1958-12-06;Наташа;6015;FEMALE
1962-09-21;Роман;6016;MALE
1988-09-12;Галина;6017;FEMALE
2011-05-28;Алия;6018;FEMALE
1937-01-18;Марк;6019;MALE
1965-09-11;Борис;6020;MALE
1990-09-02;Андрей;6021;MALE
2014-05-02;Василиса;6022;FEMALE
